Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta
1,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.98,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
2,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.96,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
3,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.94,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
4,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.92,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
5,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.90,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
6,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.88,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
7,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.86,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
8,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.84,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
9,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.82,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
10,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.80,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
11,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.78,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
12,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.76,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
13,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.74,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
14,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.72,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
15,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1171,0,-0.70,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
16,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1190,0,-0.68,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
17,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1210,0,-0.66,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
18,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1229,0,-0.64,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
19,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1248,0,-0.62,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
20,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1267,0,-0.60,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
21,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1286,0,-0.58,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
22,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1305,0,-0.56,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
23,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1325,0,-0.54,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
24,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1344,0,-0.52,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
25,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1363,0,-0.50,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
26,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1382,0,-0.48,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
27,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1401,0,-0.46,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
28,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1420,0,-0.44,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
29,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1439,0,-0.42,2032.56,0.00,55.00,0.00,1,0.10,0.00,0.00,1,0.00,0
30,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1459,0,-0.40,2032.56,0.00,55.00,0.00,1,0.20,0.00,0.00,1,0.00,0
31,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1478,0,-0.38,2032.56,0.00,55.00,0.00,1,0.20,0.00,0.00,1,0.00,0
32,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1497,0,-0.36,2032.56,0.00,55.00,0.00,1,0.30,0.00,0.00,1,0.00,0
33,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1537,0,-0.34,2032.56,0.00,55.00,0.00,1,0.30,0.00,0.00,1,0.00,0
34,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1579,0,-0.32,2032.56,0.00,55.00,0.00,1,0.30,0.00,0.00,1,0.00,0
35,23:02:26,-0.01,-0.02,-0.00,0.33,0.00,1642,0,-0.30,2032.56,0.00,55.00,0.00,1,0.40,0.00,0.00,1,0.00,0
36,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,1707,0,-0.28,2032.56,0.00,55.00,0.00,1,0.40,0.00,0.00,1,0.00,0
37,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,1772,0,-0.26,2032.56,0.00,55.00,0.00,1,0.40,0.00,0.00,1,0.00,0
38,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,1863,0,-0.24,2032.56,0.00,55.00,0.00,1,0.50,0.00,0.00,1,0.00,0
39,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,1955,0,-0.22,2032.56,0.00,55.00,0.00,1,0.50,0.00,0.00,1,0.00,0
40,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2049,0,-0.20,2032.56,0.00,55.00,0.00,1,0.50,0.00,0.00,1,0.00,0
41,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2171,0,-0.18,2032.56,0.00,55.00,0.00,1,0.60,0.00,0.00,1,0.00,0
42,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2295,0,-0.16,2032.56,0.00,55.00,0.00,1,0.60,0.00,0.00,1,0.00,0
43,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2422,0,-0.14,2032.56,0.00,55.00,0.00,1,0.70,0.00,0.00,1,0.00,0
44,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2581,0,-0.12,2032.56,0.00,55.00,0.00,1,0.70,0.00,0.00,1,0.00,0
45,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2743,0,-0.10,2032.56,0.00,55.00,0.00,1,0.70,0.00,0.00,1,0.00,0
46,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,2940,0,-0.08,2032.56,0.00,55.00,0.00,1,0.80,0.00,0.00,1,0.00,0
47,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,3144,0,-0.06,2032.56,0.00,55.00,0.00,1,0.80,0.00,0.00,1,0.00,0
48,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,3355,0,-0.04,2032.56,0.00,55.00,0.00,1,0.80,0.00,0.00,1,0.00,0
49,23:02:27,-0.01,-0.02,-0.00,0.33,0.00,3611,0,-0.02,2032.56,0.00,55.00,0.00,1,0.90,0.00,0.00,1,0.00,0
50,23:02:27,-0.01,0.05,-0.00,0.33,0.00,4168,0,0.02,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
51,23:02:27,-0.00,0.04,-0.00,0.33,0.00,1169,1,0.04,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
52,23:02:27,-0.00,0.03,-0.00,0.33,0.00,1188,1,0.06,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
53,23:02:27,0.00,0.03,-0.00,0.33,0.00,1208,1,0.08,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
54,23:02:27,0.00,0.03,-0.00,0.33,0.00,1227,1,0.10,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
55,23:02:27,0.00,0.03,-0.00,0.33,0.00,1246,1,0.12,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
56,23:02:27,0.00,0.03,-0.00,0.33,0.00,1265,1,0.14,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
57,23:02:27,0.00,0.03,-0.00,0.33,0.00,1284,1,0.16,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
58,23:02:27,0.00,0.03,-0.00,0.33,0.00,1304,1,0.18,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
59,23:02:27,0.00,0.03,-0.00,0.33,0.00,1323,1,0.20,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
60,23:02:27,0.00,0.03,-0.00,0.33,0.00,1342,1,0.22,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
61,23:02:27,0.44,0.02,0.00,0.33,0.00,1152,1,0.24,2032.56,0.00,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
62,23:02:27,0.84,-0.01,0.00,0.33,0.00,1152,1,0.26,2032.56,0.01,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
63,23:02:27,1.42,0.01,0.01,0.33,0.00,1152,1,0.28,2032.57,0.01,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
64,23:02:27,1.89,0.03,0.01,0.33,0.00,1152,1,0.30,2032.58,0.02,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
65,23:02:27,2.43,-0.00,0.01,0.33,0.00,1152,1,0.32,2032.59,0.04,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
66,23:02:27,2.99,-0.00,0.02,0.33,0.00,1152,1,0.34,2032.61,0.05,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
67,23:02:27,3.43,0.02,0.02,0.33,0.00,1152,1,0.36,2032.63,0.07,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
68,23:02:27,3.78,0.01,-0.03,0.33,0.00,1152,1,0.38,2032.65,0.09,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
69,23:02:27,4.26,0.01,0.00,0.33,0.00,1152,1,0.40,2032.67,0.12,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
70,23:02:27,4.83,0.00,0.01,0.33,0.00,1152,1,0.42,2032.70,0.14,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
71,23:02:27,5.31,0.00,0.01,0.33,0.00,1152,1,0.44,2032.73,0.17,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
72,23:02:27,5.85,0.00,0.01,0.33,0.00,1152,1,0.46,2032.76,0.20,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
73,23:02:27,6.28,0.00,0.01,0.33,0.00,1190,1,0.48,2032.80,0.24,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
74,23:02:27,6.82,0.00,0.02,0.33,0.01,1250,1,0.50,2032.84,0.28,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
75,23:02:27,7.32,0.00,0.02,0.33,0.01,1278,1,0.52,2032.88,0.32,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
76,23:02:27,7.83,-0.00,0.01,0.33,0.01,1359,1,0.54,2032.92,0.36,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
77,23:02:27,8.33,0.00,0.01,0.33,0.01,1449,1,0.56,2032.97,0.41,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
78,23:02:27,8.86,0.00,0.01,0.33,0.01,1502,1,0.58,2033.02,0.46,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
79,23:02:27,9.40,0.01,0.01,0.33,0.01,1611,1,0.60,2033.07,0.51,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
80,23:02:27,9.96,0.01,0.01,0.33,0.01,1674,1,0.62,2033.13,0.57,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
81,23:02:27,10.55,0.01,0.01,0.33,0.01,1707,1,0.64,2033.19,0.63,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
82,23:02:27,11.10,0.01,0.01,0.33,0.01,1813,1,0.66,2033.25,0.69,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
83,23:02:27,11.70,0.01,0.02,0.33,0.01,1915,1,0.68,2033.31,0.76,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
84,23:02:27,12.31,0.01,0.03,0.33,0.01,2006,1,0.70,2033.38,0.83,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
85,23:02:28,12.94,0.01,0.03,0.33,0.01,2074,1,0.72,2033.46,0.90,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
86,23:02:28,13.56,0.01,0.04,0.33,0.02,2185,1,0.74,2033.53,0.98,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
87,23:02:28,14.23,0.01,0.05,0.33,0.02,2263,1,0.76,2033.61,1.06,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
88,23:02:28,14.86,0.01,0.06,0.33,0.02,2377,1,0.78,2033.70,1.14,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
89,23:02:28,15.55,0.01,0.06,0.33,0.02,2463,1,0.80,2033.79,1.23,55.00,0.00,1,1.00,0.00,0.00,1,0.00,0
90,23:02:28,16.22,0.01,0.06,0.33,0.02,2575,1,0.82,2033.88,1.32,54.99,0.00,1,1.00,0.00,0.00,1,0.00,0
91,23:02:28,16.94,0.01,0.04,0.33,0.02,2656,1,0.84,2033.97,1.42,54.99,0.00,1,1.00,0.00,0.00,1,0.00,0
92,23:02:28,17.63,0.01,0.02,0.33,0.02,2770,1,0.86,2034.07,1.52,54.99,0.00,1,1.00,0.00,0.00,1,0.00,0
93,23:02:28,18.37,0.01,0.01,0.33,0.03,2869,1,0.88,2034.18,1.62,54.99,0.00,1,1.00,0.00,0.00,1,0.00,0
