Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta
1,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.98,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
2,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.96,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
3,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.94,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
4,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.92,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
5,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.90,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
6,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.88,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
7,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.86,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
8,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.84,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
9,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.82,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
10,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.80,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
11,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.78,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
12,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.76,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
13,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.74,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
14,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.72,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
15,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.70,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
16,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.68,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
17,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.66,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
18,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.64,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
19,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.62,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
20,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.60,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
21,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.58,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
22,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.56,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
23,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.54,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
24,22:58:06,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.52,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
25,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.50,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
26,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.48,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
27,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.46,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
28,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.44,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
29,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.42,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
30,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.40,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
31,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.38,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
32,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.36,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
33,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.34,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
34,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.32,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
35,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.30,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
36,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.28,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
37,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.26,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
38,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.24,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
39,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.22,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
40,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.20,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
41,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.18,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
42,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.16,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
43,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.14,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
44,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.12,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
45,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.10,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
46,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.08,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
47,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.06,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
48,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.04,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
49,22:58:07,-0.01,-0.02,-0.00,0.33,0.00,1152,0,-0.02,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
50,22:58:07,-0.01,0.05,-0.00,0.33,0.00,1152,0,0.02,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
51,22:58:07,-0.01,0.04,-0.00,0.33,0.00,1152,1,0.04,2032.56,0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
52,22:58:07,-0.01,0.04,-0.00,0.33,0.00,1152,1,0.06,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
53,22:58:07,-0.01,0.04,-0.00,0.33,0.00,1152,1,0.08,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
54,22:58:07,-0.01,0.04,-0.00,0.33,0.00,1152,1,0.10,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
55,22:58:07,-0.01,0.04,-0.00,0.33,0.00,1152,1,0.12,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
56,22:58:07,-0.01,0.03,-0.00,0.33,0.00,1152,1,0.14,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
57,22:58:07,-0.01,0.03,-0.00,0.33,0.00,1152,1,0.16,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
58,22:58:07,-0.01,0.03,-0.00,0.33,0.00,1152,1,0.18,2032.56,-0.00,55.00,0.00,1,0.00,0.00,0.00,1,0.00,0
